transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn,product,product_category
1096,2019-04-01,17:15:12,3,12,379,N,1,1,59,1,4.5,4.5,N,Dark chocolate Lg,Drinking Chocolate
1108,2019-04-01,11:36:56,3,17,654,Y,1,1,55,1,4.0,4.0,N,Morning Sunrise Chai Lg,Tea
1114,2019-04-01,17:10:35,3,12,428,N,1,1,59,1,4.5,4.5,N,Dark chocolate Lg,Drinking Chocolate
1116,2019-04-01,17:29:08,3,12,402,Y,1,1,37,1,3.0,3.0,N,Espresso shot,Coffee
1117,2019-04-01,18:10:03,3,12,179,Y,1,1,58,1,3.5,3.5,N,Dark chocolate Rg,Drinking Chocolate
1120,2019-04-01,14:45:37,3,17,536,N,1,1,38,1,3.75,3.75,N,Latte,Coffee
1123,2019-04-01,12:09:46,3,17,299,N,1,1,26,2,6.0,3.0,N,Brazilian Rg,Coffee
1125,2019-04-01,12:50:28,3,12,184,Y,1,1,32,2,6.0,3.0,N,Ethiopia Rg,Coffee
1145,2019-04-01,12:13:07,3,12,328,N,1,1,42,1,2.5,2.5,N,Lemon Grass Rg,Tea
1146,2019-04-01,17:22:36,3,17,574,N,1,1,36,1,3.75,3.75,N,Jamaican Coffee River Lg,Coffee
1151,2019-04-01,13:41:09,3,12,337,N,1,1,42,2,5.0,2.5,N,Lemon Grass Rg,Tea
1167,2019-04-01,17:51:22,3,12,5,N,1,1,53,1,3.0,3.0,N,Traditional Blend Chai Lg,Tea
1169,2019-04-01,13:52:28,3,12,669,Y,1,1,56,2,5.1,2.55,N,Spicy Eye Opener Chai Rg,Tea
1169,2019-04-01,13:52:28,3,12,669,Y,1,5,70,1,3.25,3.25,N,Cranberry Scone,Bakery
1182,2019-04-01,19:18:58,3,12,80,Y,1,1,53,1,3.0,3.0,N,Traditional Blend Chai Lg,Tea
1185,2019-04-01,12:40:00,3,17,490,N,1,1,37,2,6.0,3.0,N,Espresso shot,Coffee
1185,2019-04-01,12:40:00,3,17,490,N,1,5,69,1,3.25,3.25,N,Hazelnut Biscotti,Bakery
1187,2019-04-01,12:48:08,3,17,567,Y,1,1,38,2,7.5,3.75,N,Latte,Coffee
1195,2019-04-01,11:50:23,3,17,222,Y,1,1,36,2,7.5,3.75,N,Jamaican Coffee River Lg,Coffee
1198,2019-04-01,15:44:22,3,12,408,Y,1,1,38,2,7.5,3.75,N,Latte,Coffee
1201,2019-04-01,16:56:48,3,12,85,N,1,1,28,1,2.0,2.0,N,Columbian Medium Roast Sm,Coffee
1206,2019-04-01,15:52:23,3,12,540,N,1,1,29,2,5.0,2.5,N,Columbian Medium Roast Rg,Coffee
1207,2019-04-01,12:36:17,3,12,55,N,1,1,40,2,7.5,3.75,N,Cappuccino,Coffee
1207,2019-04-01,12:36:17,3,12,55,N,1,5,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
1209,2019-04-01,17:29:25,3,17,2,Y,1,1,46,1,2.5,2.5,N,Serenity Green Tea Rg,Tea
1209,2019-04-01,17:29:25,3,17,2,Y,1,5,75,1,3.5,3.5,N,Croissant,Bakery
1210,2019-04-01,19:41:15,3,12,135,N,1,1,51,1,3.0,3.0,N,Earl Grey Lg,Tea
1230,2019-04-01,15:27:54,3,12,227,N,1,1,56,1,2.55,2.55,N,Spicy Eye Opener Chai Rg,Tea
1233,2019-04-01,15:42:49,3,17,305,N,1,1,40,1,3.75,3.75,N,Cappuccino,Coffee
1238,2019-04-01,12:43:33,3,17,453,Y,1,1,29,1,2.5,2.5,N,Columbian Medium Roast Rg,Coffee
1247,2019-04-01,11:33:29,3,12,146,Y,1,1,45,1,3.0,3.0,N,Peppermint Lg,Tea
1247,2019-04-01,11:33:29,3,12,146,Y,1,5,74,1,3.5,3.5,N,Ginger Biscotti,Bakery
1257,2019-04-01,13:35:04,3,12,646,N,1,1,30,2,6.0,3.0,N,Columbian Medium Roast Lg,Coffee
1261,2019-04-01,14:02:12,3,12,770,Y,1,1,49,1,3.0,3.0,N,English Breakfast Lg,Tea
1264,2019-04-01,14:55:34,3,17,97,Y,1,1,34,2,4.9,2.45,N,Jamaican Coffee River Sm,Coffee
1271,2019-04-01,12:46:55,3,17,434,N,1,1,33,1,3.5,3.5,N,Ethiopia Lg,Coffee
1271,2019-04-01,12:46:55,3,17,434,N,1,5,75,1,3.5,3.5,N,Croissant,Bakery
1278,2019-04-01,14:20:06,3,12,181,N,1,1,35,2,6.2,3.1,N,Jamaican Coffee River Rg,Coffee
1279,2019-04-01,12:56:33,3,17,247,N,1,1,61,1,4.75,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
1285,2019-04-01,15:55:50,3,17,3,N,1,1,31,2,4.4,2.2,N,Ethiopia Sm,Coffee
1286,2019-04-01,15:26:37,3,12,606,N,1,1,41,2,8.5,4.25,N,Cappuccino Lg,Coffee
1288,2019-04-01,17:55:47,3,12,603,Y,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
1288,2019-04-01,17:55:47,3,12,603,Y,1,5,70,1,3.25,3.25,N,Cranberry Scone,Bakery
1291,2019-04-01,14:46:03,3,12,428,N,1,1,44,2,5.0,2.5,N,Peppermint Rg,Tea
1291,2019-04-01,14:46:03,3,12,428,N,1,5,77,1,3.0,3.0,N,Oatmeal Scone,Bakery
1293,2019-04-01,11:05:21,3,17,447,N,1,1,31,2,4.4,2.2,N,Ethiopia Sm,Coffee
1296,2019-04-01,14:03:41,3,17,730,Y,1,1,32,1,3.0,3.0,N,Ethiopia Rg,Coffee
1297,2019-04-01,15:57:47,3,17,672,Y,1,1,57,2,6.2,3.1,N,Spicy Eye Opener Chai Lg,Tea
1298,2019-04-01,16:36:10,3,12,189,Y,1,1,28,1,2.0,2.0,N,Columbian Medium Roast Sm,Coffee
1301,2019-04-01,18:22:53,3,17,169,Y,1,1,32,1,3.0,3.0,N,Ethiopia Rg,Coffee
1301,2019-04-01,18:22:53,3,17,169,Y,1,5,79,1,3.75,3.75,N,Jumbo Savory Scone,Bakery
1302,2019-04-01,19:12:14,3,17,18,Y,1,1,22,1,2.0,2.0,N,Our Old Time Diner Blend Sm,Coffee
1320,2019-04-01,17:37:58,3,17,646,Y,1,1,31,2,4.4,2.2,N,Ethiopia Sm,Coffee
1325,2019-04-01,12:03:43,3,17,477,Y,1,1,44,1,2.5,2.5,N,Peppermint Rg,Tea
1332,2019-04-01,13:00:03,3,17,377,Y,1,1,36,2,7.5,3.75,N,Jamaican Coffee River Lg,Coffee
1333,2019-04-01,18:25:51,3,12,258,Y,1,1,61,1,4.75,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
1334,2019-04-01,16:30:37,3,17,8,N,1,1,33,2,7.0,3.5,N,Ethiopia Lg,Coffee
1343,2019-04-01,16:19:17,3,17,404,Y,1,1,56,1,2.55,2.55,N,Spicy Eye Opener Chai Rg,Tea
1352,2019-04-01,14:37:23,3,12,369,Y,1,1,34,2,4.9,2.45,N,Jamaican Coffee River Sm,Coffee
1355,2019-04-01,11:01:58,3,17,580,Y,1,1,38,1,3.75,3.75,N,Latte,Coffee
1355,2019-04-01,11:01:58,3,17,580,Y,1,5,75,1,3.5,3.5,N,Croissant,Bakery
1359,2019-04-01,14:31:32,3,12,429,N,1,1,33,2,7.0,3.5,N,Ethiopia Lg,Coffee
1362,2019-04-01,12:47:29,3,17,11,N,1,1,48,1,2.5,2.5,N,English Breakfast Rg,Tea
1364,2019-04-01,16:55:13,3,12,365,N,1,1,29,1,2.5,2.5,N,Columbian Medium Roast Rg,Coffee
1364,2019-04-01,16:55:13,3,12,365,N,1,5,73,1,3.75,3.75,N,Almond Croissant,Bakery
1367,2019-04-01,14:25:32,3,12,51,N,1,1,58,2,7.0,3.5,N,Dark chocolate Rg,Drinking Chocolate
1371,2019-04-01,14:43:13,3,12,373,N,1,1,50,2,5.0,2.5,N,Earl Grey Rg,Tea
1380,2019-04-01,15:22:11,3,12,725,Y,1,1,39,2,8.5,4.25,N,Latte Rg,Coffee
1383,2019-04-01,18:42:04,3,12,656,Y,1,1,60,2,7.5,3.75,N,Sustainably Grown Organic Rg,Drinking Chocolate
1384,2019-04-01,17:44:04,3,17,677,Y,1,1,47,2,6.0,3.0,N,Serenity Green Tea Lg,Tea
1386,2019-04-01,15:36:03,3,17,441,N,1,1,52,1,2.5,2.5,N,Traditional Blend Chai Rg,Tea
1386,2019-04-01,15:36:03,3,17,441,N,1,5,79,1,3.75,3.75,N,Jumbo Savory Scone,Bakery
1388,2019-04-01,14:17:29,3,17,101,N,1,1,26,1,3.0,3.0,N,Brazilian Rg,Coffee
1389,2019-04-01,11:14:45,3,17,212,Y,1,1,52,2,5.0,2.5,N,Traditional Blend Chai Rg,Tea
1391,2019-04-01,17:42:35,3,12,199,Y,1,1,24,1,3.0,3.0,N,Our Old Time Diner Blend Lg,Coffee
1402,2019-04-01,16:12:12,3,17,230,Y,1,1,54,1,2.5,2.5,N,Morning Sunrise Chai Rg,Tea
1402,2019-04-01,16:12:12,3,17,230,Y,1,5,76,1,3.5,3.5,N,Chocolate Chip Biscotti,Bakery
1404,2019-04-01,11:40:20,3,12,534,Y,1,1,61,1,4.75,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
1406,2019-04-01,12:27:46,3,12,231,Y,1,1,59,1,4.5,4.5,N,Dark chocolate Lg,Drinking Chocolate
1407,2019-04-01,19:57:56,3,12,448,Y,1,1,35,1,3.1,3.1,N,Jamaican Coffee River Rg,Coffee
1416,2019-04-01,11:59:48,3,17,391,N,1,1,52,2,5.0,2.5,N,Traditional Blend Chai Rg,Tea
1417,2019-04-01,18:49:50,3,17,168,N,1,1,51,2,6.0,3.0,N,Earl Grey Lg,Tea
1419,2019-04-01,14:34:35,3,17,447,Y,1,1,52,2,5.0,2.5,N,Traditional Blend Chai Rg,Tea
1419,2019-04-01,14:34:35,3,17,447,Y,1,5,75,1,3.5,3.5,N,Croissant,Bakery
1430,2019-04-01,14:13:48,3,12,25,Y,1,1,61,1,4.75,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
1430,2019-04-01,14:13:48,3,12,25,Y,1,5,77,1,3.0,3.0,N,Oatmeal Scone,Bakery
1436,2019-04-01,18:52:57,3,12,90,Y,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
1437,2019-04-01,17:25:45,3,12,677,Y,1,1,58,2,7.0,3.5,N,Dark chocolate Rg,Drinking Chocolate
1447,2019-04-01,18:22:12,3,12,70,N,1,1,61,2,9.5,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
1459,2019-04-01,14:36:23,3,12,581,N,1,1,30,2,6.0,3.0,N,Columbian Medium Roast Lg,Coffee
1461,2019-04-01,14:07:12,3,17,398,N,1,1,41,2,8.5,4.25,N,Cappuccino Lg,Coffee
1475,2019-04-01,17:10:34,3,12,459,Y,1,1,27,1,3.5,3.5,N,Brazilian Lg,Coffee
1478,2019-04-01,13:31:51,3,12,744,Y,1,1,44,2,5.0,2.5,N,Peppermint Rg,Tea
1480,2019-04-01,18:43:19,3,12,795,Y,1,1,57,1,3.1,3.1,N,Spicy Eye Opener Chai Lg,Tea
1488,2019-04-01,19:41:22,3,12,265,N,1,1,35,2,6.2,3.1,N,Jamaican Coffee River Rg,Coffee
1495,2019-04-01,13:04:51,3,12,72,N,1,1,22,1,2.0,2.0,N,Our Old Time Diner Blend Sm,Coffee
1496,2019-04-01,19:34:12,3,17,133,N,1,1,48,1,2.5,2.5,N,English Breakfast Rg,Tea
1496,2019-04-01,19:34:12,3,17,133,N,1,5,70,1,3.25,3.25,N,Cranberry Scone,Bakery
1498,2019-04-01,16:52:57,3,12,710,N,1,1,45,2,6.0,3.0,N,Peppermint Lg,Tea
1513,2019-04-01,19:25:50,3,17,448,Y,1,1,51,1,3.0,3.0,N,Earl Grey Lg,Tea
1513,2019-04-01,19:25:50,3,17,448,Y,1,5,70,1,3.25,3.25,N,Cranberry Scone,Bakery
1516,2019-04-01,19:47:17,3,17,414,Y,1,1,40,1,3.75,3.75,N,Cappuccino,Coffee
1516,2019-04-01,19:47:17,3,17,414,Y,1,5,78,1,4.5,4.5,N,Scottish Cream Scone ,Bakery
1519,2019-04-01,13:01:30,3,12,65,N,1,1,39,2,8.5,4.25,N,Latte Rg,Coffee
1520,2019-04-01,18:41:01,3,12,396,Y,1,1,24,1,3.0,3.0,N,Our Old Time Diner Blend Lg,Coffee
1521,2019-04-01,15:49:43,3,12,252,N,1,1,23,2,5.0,2.5,N,Our Old Time Diner Blend Rg,Coffee
1526,2019-04-01,15:56:38,3,17,573,Y,1,1,42,2,5.0,2.5,N,Lemon Grass Rg,Tea
1526,2019-04-01,15:56:38,3,17,573,Y,1,5,79,1,3.75,3.75,N,Jumbo Savory Scone,Bakery
1539,2019-04-01,16:49:47,3,12,558,N,1,1,29,1,2.5,2.5,N,Columbian Medium Roast Rg,Coffee
1552,2019-04-01,18:34:09,3,17,601,Y,1,1,36,1,3.75,3.75,N,Jamaican Coffee River Lg,Coffee
1567,2019-04-01,11:58:15,3,17,599,N,1,1,60,2,7.5,3.75,N,Sustainably Grown Organic Rg,Drinking Chocolate
1570,2019-04-01,12:30:39,3,12,259,N,1,1,48,2,5.0,2.5,N,English Breakfast Rg,Tea
1575,2019-04-01,11:41:46,3,17,686,Y,1,1,57,2,6.2,3.1,N,Spicy Eye Opener Chai Lg,Tea
1583,2019-04-01,15:06:21,3,12,574,N,1,1,37,1,3.0,3.0,N,Espresso shot,Coffee
1587,2019-04-01,12:55:29,3,12,44,Y,1,1,27,1,3.5,3.5,N,Brazilian Lg,Coffee
1587,2019-04-01,12:55:29,3,12,44,Y,1,5,70,1,3.25,3.25,N,Cranberry Scone,Bakery
1597,2019-04-01,13:43:18,3,12,117,N,1,1,54,2,5.0,2.5,N,Morning Sunrise Chai Rg,Tea
1597,2019-04-01,13:43:18,3,12,117,N,1,5,69,1,3.25,3.25,N,Hazelnut Biscotti,Bakery
1598,2019-04-01,15:00:59,3,17,230,Y,1,1,61,2,9.5,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
1598,2019-04-01,15:00:59,3,17,230,Y,1,5,72,1,3.25,3.25,N,Ginger Scone,Bakery
1599,2019-04-01,17:20:25,3,12,364,Y,1,1,43,2,6.0,3.0,N,Lemon Grass Lg,Tea
1599,2019-04-01,17:20:25,3,12,364,Y,1,5,78,1,4.5,4.5,N,Scottish Cream Scone ,Bakery
1600,2019-04-01,15:05:25,3,17,218,N,1,1,24,2,6.0,3.0,N,Our Old Time Diner Blend Lg,Coffee
1611,2019-04-01,18:08:53,3,17,578,Y,1,1,34,2,4.9,2.45,N,Jamaican Coffee River Sm,Coffee
1614,2019-04-01,18:03:13,3,17,210,N,1,1,28,1,2.0,2.0,N,Columbian Medium Roast Sm,Coffee
1614,2019-04-01,18:03:13,3,17,210,N,1,5,78,1,4.5,4.5,N,Scottish Cream Scone ,Bakery
1625,2019-04-01,17:17:12,3,12,576,Y,1,1,23,1,2.5,2.5,N,Our Old Time Diner Blend Rg,Coffee
1626,2019-04-01,17:05:44,3,12,252,N,1,1,36,2,7.5,3.75,N,Jamaican Coffee River Lg,Coffee
1634,2019-04-01,11:10:58,3,17,335,N,1,1,46,1,2.5,2.5,N,Serenity Green Tea Rg,Tea
1638,2019-04-01,19:56:17,3,17,541,N,1,1,27,1,3.5,3.5,N,Brazilian Lg,Coffee
1645,2019-04-01,12:58:54,3,17,536,N,1,1,44,2,5.0,2.5,N,Peppermint Rg,Tea
1647,2019-04-01,16:45:00,3,17,569,Y,1,1,42,1,2.5,2.5,N,Lemon Grass Rg,Tea
1658,2019-04-01,16:09:34,3,12,418,N,1,1,47,1,3.0,3.0,N,Serenity Green Tea Lg,Tea
1658,2019-04-01,16:09:34,3,12,418,N,1,5,69,1,3.25,3.25,N,Hazelnut Biscotti,Bakery
1660,2019-04-01,11:35:18,3,12,111,N,1,1,52,2,5.0,2.5,N,Traditional Blend Chai Rg,Tea
1662,2019-04-01,15:18:56,3,12,659,Y,1,1,61,1,4.75,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
1666,2019-04-01,18:51:07,3,12,47,N,1,1,35,2,6.2,3.1,N,Jamaican Coffee River Rg,Coffee
1666,2019-04-01,18:51:07,3,12,47,N,1,5,78,1,4.5,4.5,N,Scottish Cream Scone ,Bakery
1680,2019-04-01,14:37:39,3,12,744,N,1,1,24,1,3.0,3.0,N,Our Old Time Diner Blend Lg,Coffee
1680,2019-04-01,14:37:39,3,12,744,N,1,5,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
1683,2019-04-01,16:40:18,3,17,536,N,1,1,33,1,3.5,3.5,N,Ethiopia Lg,Coffee
1685,2019-04-01,14:34:03,3,12,247,Y,1,1,28,1,2.0,2.0,N,Columbian Medium Roast Sm,Coffee
1694,2019-04-01,13:53:04,3,12,707,N,1,1,38,2,7.5,3.75,N,Latte,Coffee
1695,2019-04-01,12:52:27,3,12,167,N,1,1,35,2,6.2,3.1,N,Jamaican Coffee River Rg,Coffee
1706,2019-04-01,16:58:56,3,12,119,Y,1,1,49,2,6.0,3.0,N,English Breakfast Lg,Tea
1707,2019-04-01,13:24:22,3,17,98,Y,1,1,47,2,6.0,3.0,N,Serenity Green Tea Lg,Tea
1710,2019-04-01,13:17:32,3,17,785,N,1,1,55,2,8.0,4.0,N,Morning Sunrise Chai Lg,Tea
1711,2019-04-01,12:21:43,3,17,181,Y,1,1,42,1,2.5,2.5,N,Lemon Grass Rg,Tea
1712,2019-04-01,15:37:52,3,12,779,N,1,1,39,1,4.25,4.25,N,Latte Rg,Coffee
1712,2019-04-01,15:37:52,3,12,779,N,1,5,73,1,3.75,3.75,N,Almond Croissant,Bakery
1717,2019-04-01,19:58:52,3,12,329,Y,1,1,39,1,4.25,4.25,N,Latte Rg,Coffee
1719,2019-04-01,11:12:29,3,12,607,N,1,1,43,1,3.0,3.0,N,Lemon Grass Lg,Tea
1724,2019-04-01,12:18:44,3,12,692,Y,1,1,49,2,6.0,3.0,N,English Breakfast Lg,Tea
1725,2019-04-01,13:58:36,3,12,246,N,1,1,23,1,2.5,2.5,N,Our Old Time Diner Blend Rg,Coffee
1729,2019-04-01,15:50:25,3,17,541,N,1,1,35,1,3.1,3.1,N,Jamaican Coffee River Rg,Coffee
1737,2019-04-01,19:00:45,3,12,60,N,1,1,60,2,7.5,3.75,N,Sustainably Grown Organic Rg,Drinking Chocolate
1737,2019-04-01,19:00:45,3,12,60,N,1,5,69,1,3.25,3.25,N,Hazelnut Biscotti,Bakery
1739,2019-04-01,18:32:25,3,17,697,N,1,1,52,2,5.0,2.5,N,Traditional Blend Chai Rg,Tea
1742,2019-04-01,18:39:29,3,17,678,N,1,1,22,1,2.0,2.0,N,Our Old Time Diner Blend Sm,Coffee
1745,2019-04-01,16:58:42,3,17,753,Y,1,1,58,1,3.5,3.5,N,Dark chocolate Rg,Drinking Chocolate
1745,2019-04-01,16:58:42,3,17,753,Y,1,5,69,1,3.25,3.25,N,Hazelnut Biscotti,Bakery
1747,2019-04-01,11:41:37,3,12,42,Y,1,1,40,2,7.5,3.75,N,Cappuccino,Coffee
1749,2019-04-01,18:21:22,3,17,117,N,1,1,46,1,2.5,2.5,N,Serenity Green Tea Rg,Tea
1752,2019-04-01,16:43:15,3,12,323,Y,1,1,37,2,6.0,3.0,N,Espresso shot,Coffee
1753,2019-04-01,13:00:42,3,17,645,Y,1,1,28,2,4.0,2.0,N,Columbian Medium Roast Sm,Coffee
1757,2019-04-01,11:40:10,3,12,441,N,1,1,32,1,3.0,3.0,N,Ethiopia Rg,Coffee
1759,2019-04-01,11:04:07,3,12,507,N,1,1,26,1,3.0,3.0,N,Brazilian Rg,Coffee
1768,2019-04-01,17:41:25,3,12,174,N,1,1,55,2,8.0,4.0,N,Morning Sunrise Chai Lg,Tea
1768,2019-04-01,17:41:25,3,12,174,N,1,5,76,1,3.5,3.5,N,Chocolate Chip Biscotti,Bakery
1771,2019-04-01,15:21:53,3,17,651,N,1,1,33,2,7.0,3.5,N,Ethiopia Lg,Coffee
1773,2019-04-01,19:40:09,3,12,305,N,1,1,44,2,5.0,2.5,N,Peppermint Rg,Tea
1786,2019-04-01,11:28:50,3,12,53,N,1,1,32,2,6.0,3.0,N,Ethiopia Rg,Coffee
1790,2019-04-01,14:35:25,3,17,711,N,1,1,46,1,2.5,2.5,N,Serenity Green Tea Rg,Tea
1807,2019-04-01,15:14:28,3,17,320,N,1,1,42,1,2.5,2.5,N,Lemon Grass Rg,Tea
1811,2019-04-01,12:07:59,3,12,161,N,1,1,58,1,3.5,3.5,N,Dark chocolate Rg,Drinking Chocolate
1817,2019-04-01,13:34:12,3,17,352,Y,1,1,28,2,4.0,2.0,N,Columbian Medium Roast Sm,Coffee
1823,2019-04-01,18:55:19,3,17,651,N,1,1,56,2,5.1,2.55,N,Spicy Eye Opener Chai Rg,Tea
1825,2019-04-01,11:01:48,3,12,480,Y,1,1,22,1,2.0,2.0,N,Our Old Time Diner Blend Sm,Coffee
1828,2019-04-01,17:22:18,3,12,554,Y,1,1,34,1,2.45,2.45,N,Jamaican Coffee River Sm,Coffee
1830,2019-04-01,14:34:04,3,17,108,N,1,1,35,1,3.1,3.1,N,Jamaican Coffee River Rg,Coffee
1837,2019-04-01,15:08:28,3,17,473,Y,1,1,43,2,6.0,3.0,N,Lemon Grass Lg,Tea
1840,2019-04-01,13:35:37,3,12,790,Y,1,1,38,2,7.5,3.75,N,Latte,Coffee
1846,2019-04-01,19:53:42,3,12,548,Y,1,1,56,1,2.55,2.55,N,Spicy Eye Opener Chai Rg,Tea
1852,2019-04-01,15:56:38,3,17,737,N,1,1,50,2,5.0,2.5,N,Earl Grey Rg,Tea
1852,2019-04-01,15:56:38,3,17,737,N,1,5,75,1,3.5,3.5,N,Croissant,Bakery
1854,2019-04-01,18:26:37,3,17,631,Y,1,1,59,1,4.5,4.5,N,Dark chocolate Lg,Drinking Chocolate
1855,2019-04-01,17:59:55,3,12,121,N,1,1,32,1,3.0,3.0,N,Ethiopia Rg,Coffee
1862,2019-04-01,19:05:47,3,12,195,N,1,1,33,2,7.0,3.5,N,Ethiopia Lg,Coffee
1873,2019-04-01,16:29:36,3,12,632,N,1,1,27,2,7.0,3.5,N,Brazilian Lg,Coffee
1880,2019-04-01,18:16:26,3,17,40,N,1,1,56,1,2.55,2.55,N,Spicy Eye Opener Chai Rg,Tea
1888,2019-04-01,14:20:08,3,17,280,N,1,1,42,2,5.0,2.5,N,Lemon Grass Rg,Tea
1892,2019-04-01,16:01:29,3,12,240,N,1,1,26,1,3.0,3.0,N,Brazilian Rg,Coffee
1892,2019-04-01,16:01:29,3,12,240,N,1,5,74,1,3.5,3.5,N,Ginger Biscotti,Bakery
1894,2019-04-01,11:28:29,3,17,248,Y,1,1,33,2,7.0,3.5,N,Ethiopia Lg,Coffee
1899,2019-04-01,12:23:39,3,12,767,N,1,1,24,1,3.0,3.0,N,Our Old Time Diner Blend Lg,Coffee
1903,2019-04-01,18:10:23,3,12,696,Y,1,1,30,1,3.0,3.0,N,Columbian Medium Roast Lg,Coffee
1905,2019-04-01,19:53:10,3,12,781,N,1,1,35,1,3.1,3.1,N,Jamaican Coffee River Rg,Coffee
1918,2019-04-01,15:12:05,3,17,48,Y,1,1,55,2,8.0,4.0,N,Morning Sunrise Chai Lg,Tea
1920,2019-04-01,12:50:15,3,17,652,Y,1,1,59,1,4.5,4.5,N,Dark chocolate Lg,Drinking Chocolate
1923,2019-04-01,15:30:13,3,12,687,Y,1,1,58,1,3.5,3.5,N,Dark chocolate Rg,Drinking Chocolate
1927,2019-04-01,19:29:07,3,12,760,N,1,1,38,1,3.75,3.75,N,Latte,Coffee
1944,2019-04-01,13:04:22,3,12,69,Y,1,1,28,1,2.0,2.0,N,Columbian Medium Roast Sm,Coffee
1944,2019-04-01,13:04:22,3,12,69,Y,1,5,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
1945,2019-04-01,19:26:53,3,17,347,N,1,1,42,1,2.5,2.5,N,Lemon Grass Rg,Tea
1947,2019-04-01,13:31:00,3,12,226,N,1,1,57,1,3.1,3.1,N,Spicy Eye Opener Chai Lg,Tea
1947,2019-04-01,13:31:00,3,12,226,N,1,5,77,1,3.0,3.0,N,Oatmeal Scone,Bakery
1949,2019-04-01,12:31:38,3,12,674,N,1,1,35,2,6.2,3.1,N,Jamaican Coffee River Rg,Coffee
1954,2019-04-01,13:43:32,3,12,778,N,1,1,33,2,7.0,3.5,N,Ethiopia Lg,Coffee
1960,2019-04-01,18:04:34,3,12,104,N,1,1,28,1,2.0,2.0,N,Columbian Medium Roast Sm,Coffee
1965,2019-04-01,15:26:52,3,17,213,Y,1,1,36,1,3.75,3.75,N,Jamaican Coffee River Lg,Coffee
1965,2019-04-01,15:26:52,3,17,213,Y,1,5,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
1967,2019-04-01,18:06:52,3,17,444,N,1,1,30,2,6.0,3.0,N,Columbian Medium Roast Lg,Coffee
1967,2019-04-01,18:06:52,3,17,444,N,1,5,79,1,3.75,3.75,N,Jumbo Savory Scone,Bakery
1972,2019-04-01,17:40:50,3,17,602,N,1,1,55,1,4.0,4.0,N,Morning Sunrise Chai Lg,Tea
1974,2019-04-01,16:16:59,3,17,430,Y,1,1,30,2,6.0,3.0,N,Columbian Medium Roast Lg,Coffee
1974,2019-04-01,16:16:59,3,17,430,Y,1,5,76,1,3.5,3.5,N,Chocolate Chip Biscotti,Bakery
1980,2019-04-01,19:39:40,3,17,430,Y,1,1,49,1,3.0,3.0,N,English Breakfast Lg,Tea
1983,2019-04-01,12:42:22,3,17,531,Y,1,1,22,1,2.0,2.0,N,Our Old Time Diner Blend Sm,Coffee
1985,2019-04-01,16:23:42,3,17,364,N,1,1,32,2,6.0,3.0,N,Ethiopia Rg,Coffee
2001,2019-04-01,16:35:15,3,17,117,Y,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
2003,2019-04-01,19:34:48,3,12,94,Y,1,1,40,1,3.75,3.75,N,Cappuccino,Coffee
2006,2019-04-01,11:30:49,3,12,526,N,1,1,24,2,6.0,3.0,N,Our Old Time Diner Blend Lg,Coffee
2008,2019-04-01,17:15:12,3,12,12,Y,1,1,37,1,3.0,3.0,N,Espresso shot,Coffee
2008,2019-04-01,17:15:12,3,12,12,Y,1,5,75,1,3.5,3.5,N,Croissant,Bakery
2011,2019-04-01,11:57:59,3,17,257,Y,1,1,50,1,2.5,2.5,N,Earl Grey Rg,Tea
2011,2019-04-01,11:57:59,3,17,257,Y,1,5,79,1,3.75,3.75,N,Jumbo Savory Scone,Bakery
2024,2019-04-01,18:45:11,3,12,414,N,1,1,38,2,7.5,3.75,N,Latte,Coffee
2028,2019-04-01,18:39:42,3,12,753,Y,1,1,61,1,4.75,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
2028,2019-04-01,18:39:42,3,12,753,Y,1,5,78,1,4.5,4.5,N,Scottish Cream Scone ,Bakery
2029,2019-04-01,15:33:24,3,12,647,N,1,1,57,1,3.1,3.1,N,Spicy Eye Opener Chai Lg,Tea
2032,2019-04-01,19:43:29,3,17,399,N,1,1,54,1,2.5,2.5,N,Morning Sunrise Chai Rg,Tea
2035,2019-04-01,16:47:51,3,17,73,N,1,1,38,1,3.75,3.75,N,Latte,Coffee
2039,2019-04-01,19:08:56,3,17,547,N,1,1,60,1,3.75,3.75,N,Sustainably Grown Organic Rg,Drinking Chocolate
2042,2019-04-01,19:00:27,3,12,76,N,1,1,43,1,3.0,3.0,N,Lemon Grass Lg,Tea
